,Date,Price,Open,High,Low,Change %,Change,Y,Y_pos,HL_Range,year,month,day,RSI 20,Overbought,Oversold,MACD,Signal,MACD - Signal,ADX,MA_50,MA_50_diff,MA_100,MA_100_diff,EMA_150,EMA_150_diff
20,2020-12-04,1.212,1.2142,1.2178,1.211,-0.16,-0.0020000000000000018,-0.0011999999999998678,0,0.005610561056105542,2020,12,4,67.67414467668856,1,0,0.007189985047519221,0.0045992899070998565,0.002590695140419364,23.85228814994441,1.1818920000000015,0.0009799999999999809,1.180149999999997,0.0006939999999999724,1.162970543523848,0.0006581135097469826
21,2020-12-03,1.214,1.2115,1.2177,1.21,0.21,0.0024999999999999467,-0.0020000000000000018,0,0.006342668863261978,2020,12,3,69.58307614087991,1,0,0.006594815486981709,0.004023579875895553,0.0025712356110861555,21.86429382399272,1.1809120000000015,0.0009360000000000479,1.179455999999997,0.0007570000000001187,1.162312430014101,0.0006937928857169151
22,2020-12-02,1.2115,1.207,1.2119,1.204,0.37,0.0044999999999999485,0.0024999999999999467,1,0.006520841931489904,2020,12,2,68.5289002023001,1,0,0.00565495498458124,0.003452194184543074,0.0022027608000381657,19.741890045803277,1.1799760000000015,0.0009120000000000239,1.1786989999999968,0.0007049999999999557,1.161618637128384,0.0006695484949210684
23,2020-12-01,1.207,1.1928,1.2077,1.1926,1.19,0.01419999999999999,0.0044999999999999485,1,0.012510356255178037,2020,12,1,66.54628577725948,1,0,0.00463576624288442,0.0029626917845345926,0.0016730744583498278,17.93532055724643,1.1790640000000014,0.0007280000000000619,1.1779939999999969,0.0006739999999998414,1.160949088633463,0.0006181330384771311
24,2020-11-30,1.1928,1.1957,1.2004,1.1924,-0.28,-0.0033999999999998476,0.01419999999999999,1,0.006706908115358825,2020,11,30,58.757477860756964,0,0,0.0036774887038373283,0.002590897460456853,0.001086591243380475,16.394376442247367,1.1783360000000014,0.00031799999999981843,1.177319999999997,0.0005880000000000329,1.160330955594986,0.000435826099396186
25,2020-11-27,1.1962,1.1914,1.1965,1.1907,0.41,0.004899999999999904,-0.0033999999999998476,0,0.004848687510449595,2020,11,27,62.04323342656343,1,0,0.003519814777278807,0.0023494327397056364,0.0011703820375731705,15.585243786609139,1.1780180000000016,0.00024999999999986144,1.176731999999997,0.0006639999999999979,1.1598951294955897,0.0004873136980458881
26,2020-11-26,1.1913,1.1916,1.1941,1.1884,0.0,0.0,0.004899999999999904,1,0.004784688995215343,2020,11,26,58.89625106217727,0,0,0.0030412789972733556,0.0020893478424671543,0.0009519311548062013,15.273868642829452,1.1777680000000017,0.000132000000000021,1.176067999999997,0.0006319999999999659,1.1594078157975438,0.00042808300942898114
27,2020-11-25,1.1913,1.1891,1.1931,1.1882,0.21,0.0024999999999999467,0.0,0,0.004113153697641338,2020,11,25,58.896251062177264,0,0,0.0027887694828110376,0.0018778075858435538,0.0009109618969674839,15.316958460325667,1.1776360000000017,0.00019799999999992046,1.175435999999997,0.0005839999999999179,1.1589797327881148,0.0004338290900924857
28,2020-11-24,1.1888,1.1842,1.1897,1.1837,0.41,0.0048000000000001375,0.0024999999999999467,1,0.005047106325706599,2020,11,24,57.264769031336705,0,0,0.002452809391420452,0.0016753716087396684,0.0007774377826807834,15.523379364632172,1.1774380000000018,8.60000000000305e-05,1.1748519999999971,0.0006180000000000074,1.1585459036980224,0.0004060952523754491
29,2020-11-23,1.184,1.1853,1.1906,1.18,-0.11,-0.0013000000000000789,0.0048000000000001375,1,0.008952702702702842,2020,11,23,53.929353048685456,0,0,0.002202938842416957,0.0015026076570328277,0.0007003311853841295,16.31396217050072,1.1773520000000017,-5.6000000000056005e-05,1.1742339999999971,0.000532000000000199,1.158139808445647,0.00034711666515918616
30,2020-11-20,1.1853,1.1875,1.1891,1.1849,-0.17,-0.0020000000000000018,-0.0013000000000000789,0,0.0035434067324727763,2020,11,20,55.03451211536587,0,0,0.0022306542422314557,0.0013469785047252433,0.0008836757375062123,17.16101517678845,1.1774080000000018,1.6000000000016e-05,1.173701999999997,0.0006049999999999667,1.1577926917804877,0.0003692256136846872
31,2020-11-19,1.1873,1.1853,1.1883,1.1816,0.18,0.0020999999999999908,-0.0020000000000000018,0,0.005643055672534261,2020,11,19,56.7337384550401,0,0,0.0021464774474999615,0.0011506061186127518,0.0009958713288872097,17.105881697925426,1.1773920000000018,0.00011999999999989797,1.173096999999997,0.0006349999999999412,1.157423466166803,0.00040102729977453677
32,2020-11-18,1.1852,1.1863,1.1892,1.1848,-0.08,-0.0008999999999999009,0.0020999999999999908,1,0.0037124535943300367,2020,11,18,55.358860048224614,0,0,0.0018747099598721562,0.0009293013788600386,0.0009454085810121176,17.164375696437087,1.1772720000000019,0.00010000000000021103,1.172461999999997,0.0006019999999999914,1.1570224388670285,0.00037822229708694977
33,2020-11-17,1.1861,1.1852,1.1895,1.1842,0.07,0.0007999999999999119,-0.0008999999999999009,0,0.00446842593373247,2020,11,17,56.084471912041174,0,0,0.0016794008128206972,0.0007192105830795681,0.0009601902297411291,16.554786186729398,1.1771720000000017,0.000164000000000053,1.171859999999997,0.0006299999999999084,1.1566442165699415,0.00039537964335667475
34,2020-11-16,1.1853,1.1829,1.1869,1.1813,0.18,0.0020999999999999908,0.0007999999999999119,1,0.004724542309963764,2020,11,16,55.59295302211971,0,0,0.0013577482507796113,0.0005058349764704283,0.0008519132743091829,15.901654569185444,1.1770080000000016,7.199999999984996e-05,1.171229999999997,0.0006129999999999747,1.1562488369265849,0.00038994849762974404
35,2020-11-13,1.1832,1.1805,1.1838,1.1798,0.24,0.0028000000000001357,0.0020999999999999908,1,0.003380662609871538,2020,11,13,54.317921649141496,0,0,0.0010105298670957108,0.00031652091551283214,0.0006940089515828787,15.52436355545292,1.1769360000000018,-1.1999999999900979e-05,1.1706169999999971,0.0006150000000000322,1.1558588884289551,0.0003669947861886236
36,2020-11-12,1.1804,1.1777,1.1824,1.1758,0.23,0.0026999999999999247,0.0028000000000001357,1,0.0055913249745848355,2020,11,12,52.59380594010482,0,0,0.0007315583454812202,0.0001622967040499702,0.0005692616414312501,15.528415708281463,1.1769480000000017,-9.000000000014552e-05,1.170001999999997,0.0005870000000001152,1.1554918936427665,0.0003343369980837174
37,2020-11-11,1.1777,1.181,1.1834,1.1745,-0.31,-0.0037000000000000366,0.0026999999999999247,1,0.007557102827545137,2020,11,11,50.89608618808872,0,0,0.0005904349265088982,3.5794117065247974e-05,0.0005546408094436503,15.723156430404837,1.1770380000000018,-0.00015199999999992997,1.169414999999997,0.0005269999999999442,1.1551575566446828,0.00030258313228626044
38,2020-11-10,1.1814,1.1812,1.1844,1.178,0.01,9.999999999998899e-05,-0.0037000000000000366,0,0.005417301506686949,2020,11,10,53.38501121658678,0,0,0.0006117182873062177,-8.745939614445208e-05,0.0006991776834506698,15.93180720410845,1.1771900000000017,-0.00019199999999996997,1.168887999999997,0.0005079999999999529,1.1548549735123965,0.0003563090803706537
39,2020-11-09,1.1813,1.1882,1.192,1.1795,-0.5,-0.005900000000000016,9.999999999998899e-05,1,0.01058156268517731,2020,11,9,53.32640812424101,0,0,0.00035829383855312535,-0.00024283221468904536,0.0006011260532421707,15.561247187388831,1.1773820000000017,-0.00024599999999996847,1.168379999999997,0.0005549999999998612,1.1544986644320259,0.000359749470711046
40,2020-11-06,1.1872,1.1826,1.1891,1.1795,0.43,0.0051000000000001044,-0.005900000000000016,0,0.008086253369272281,2020,11,6,57.36887930298216,0,0,5.255073033705315e-05,-0.0003764157820761944,0.00042896651241324755,14.901294914857415,1.1776280000000017,-6.20000000000065e-05,1.1678249999999972,0.0006969999999999477,1.1541389149613148,0.0004437729535393675
41,2020-11-05,1.1821,1.1725,1.1861,1.171,0.84,0.00990000000000002,0.0051000000000001044,1,0.01277387699856179,2020,11,5,54.538878802955445,0,0,-0.0007574462760584488,-0.00047174167372358275,-0.0002857046023348661,14.505853216581048,1.1776900000000017,0.0,1.1671279999999973,0.0006190000000001472,1.1536951420077755,0.00038127326164061337
42,2020-11-04,1.1722,1.1715,1.177,1.1603,0.09,0.0010999999999998789,0.00990000000000002,1,0.014246715577546441,2020,11,4,48.197243610336905,0,0,-0.0013626894535656575,-0.0004082517620936125,-0.000954437691472045,14.419420609397225,1.1776900000000017,-0.0002140000000001585,1.1665089999999971,0.0004790000000001182,1.1533138687461348,0.00025350511750166227
43,2020-11-03,1.1711,1.164,1.174,1.1633,0.61,0.007100000000000106,0.0010999999999998789,1,0.009136709076936155,2020,11,3,47.42307168388315,0,0,-0.0013571472324553913,-0.0001961544973220469,-0.0011609927351333444,15.35622271691284,1.1779040000000018,-0.00024399999999991095,1.166029999999997,0.0004479999999997819,1.1530603636286332,0.0002421427700853851
44,2020-11-02,1.164,1.1658,1.1658,1.1622,-0.06,-0.000700000000000145,0.007100000000000106,1,0.0030927835051546802,2020,11,2,42.11899382287777,0,0,-0.0012557247432918306,6.184388826314073e-05,-0.0013175686315549714,15.880545911662743,1.1781480000000017,-0.00029400000000001647,1.1655819999999972,0.00031800000000004047,1.1528182208585478,0.00015009099518725755
45,2020-10-30,1.1647,1.1674,1.1705,1.1639,-0.23,-0.0026999999999999247,-0.000700000000000145,0,0.0056666952863399685,2020,10,30,42.520765251530264,0,0,-0.0005948172221137416,0.00035463691749757886,-0.0009494541396113204,14.873089337507146,1.1784420000000018,-0.00029599999999985194,1.1652639999999972,0.0003930000000000877,1.1526681298633605,0.0001615016125722235
46,2020-10-29,1.1674,1.1746,1.176,1.165,-0.6,-0.007000000000000117,-0.0026999999999999247,0,0.009422648620866798,2020,10,29,44.06084500988457,0,0,0.00016673302269620827,0.0005656267263000945,-0.0003988937036038862,13.998552030214347,1.1787380000000016,-0.00036999999999998145,1.164870999999997,0.0003770000000000717,1.1525066282507883,0.00019991103019068035
47,2020-10-28,1.1744,1.1796,1.1798,1.1717,-0.43,-0.005099999999999882,-0.007000000000000117,0,0.006897138964577653,2020,10,28,48.37636632808451,0,0,0.000895949745195912,0.0006542697715454025,0.00024167997365050946,13.193615948663409,1.1791080000000016,-0.00018399999999996197,1.164493999999997,0.0003750000000000142,1.1523067172205976,0.0002965541312673903
48,2020-10-27,1.1795,1.181,1.1839,1.1793,-0.11,-0.0013000000000000789,-0.005099999999999882,0,0.0038999576091563693,2020,10,27,51.89437122815547,0,0,0.001260747024454778,0.0006005631107341782,0.0006601839137205999,13.23075135757706,1.1792920000000016,-0.00026799999999993496,1.164118999999997,0.0004550000000000942,1.1520101630893302,0.0003689910994719714
49,2020-10-26,1.1808,1.1858,1.1861,1.1803,-0.43,-0.005099999999999882,-0.0013000000000000789,0,0.004911924119241216,2020,10,26,52.82461401164528,0,0,0.0013171422520770193,0.0004538555743518226,0.0008632866777251967,13.726529367819237,1.1795600000000015,-0.00012200000000017752,1.163663999999997,0.0005159999999999609,1.1516411719898583,0.00039139366456586444
50,2020-10-23,1.1859,1.1819,1.1866,1.1787,0.36,0.0042999999999999705,-0.005099999999999882,0,0.006661607218146571,2020,10,23,56.606354014864564,0,0,0.0012770030005802013,0.00026201409041288993,0.0010149889101673114,14.049701786440291,1.1796820000000017,3.599999999992498e-05,1.163147999999997,0.0005749999999999922,1.1512497783252924,0.0004651036466403191
51,2020-10-22,1.1816,1.1862,1.1868,1.1811,-0.38,-0.0044999999999999485,0.0042999999999999705,1,0.004823967501692653,2020,10,22,53.96668502406667,0,0,0.0008385372844601502,3.646099926459846e-05,0.0008020762851955517,14.395957949248565,1.1796460000000017,8.000000000230045e-06,1.162572999999997,0.00048000000000003595,1.150784674678652,0.0004136285278033558
52,2020-10-21,1.1861,1.1822,1.1882,1.1821,0.34,0.0040000000000000036,-0.0044999999999999485,0,0.005142905319956154,2020,10,21,57.44052146322892,0,0,0.0006123472737868951,-0.00014177817522330194,0.0007541254490101971,14.292984133027264,1.1796380000000015,0.0001580000000001025,1.162092999999997,0.0006289999999999907,1.1503710461508487,0.00047958327314301386
53,2020-10-20,1.1821,1.1769,1.1841,1.176,0.47,0.005499999999999838,0.0040000000000000036,1,0.00685221216479147,2020,10,20,54.994142412154034,0,0,-2.5286729843365663e-06,-0.00030936160833667907,0.0003068329353523425,13.982404510599,1.1794800000000014,0.00016399999999983095,1.161463999999997,0.000652000000000097,1.1498914628777057,0.00043232935734627276
54,2020-10-19,1.1766,1.1722,1.1795,1.1703,0.41,0.0048000000000001375,0.005499999999999838,1,0.007819139894611674,2020,10,19,51.34054223592679,0,0,-0.0004581157540350933,-0.00037754670508164404,-8.056904895344927e-05,14.242780895949407,1.1793160000000016,5.999999999994898e-05,1.1608119999999968,0.0006319999999999659,1.1494591335203594,0.0003643069326126902
55,2020-10-16,1.1718,1.1708,1.1746,1.1694,0.1,0.0011999999999998678,0.0048000000000001375,1,0.004437617340843227,2020,10,16,47.829126601649,0,0,-0.0006037776485794399,-0.00035964247198087753,-0.0002441351765985624,15.232071979166458,1.1792560000000016,-0.000136000000000136,1.1601799999999969,0.0006200000000000649,1.1490948265877468,0.0003047674283525037
56,2020-10-15,1.1706,1.1747,1.176,1.1688,-0.34,-0.0040000000000000036,0.0011999999999998678,1,0.006150691952844586,2020,10,15,46.91939250566168,0,0,-0.00042110077444079685,-0.00030539021051453034,-0.00011571056392626651,15.323656139920034,1.1793920000000018,-0.00033799999999994945,1.1595599999999968,0.0006299999999996864,1.1487900591593943,0.0002927508837664572
57,2020-10-14,1.1746,1.1746,1.1772,1.1719,0.02,0.00019999999999997797,-0.0040000000000000036,0,0.004512174357228062,2020,10,14,49.661660880205154,0,0,-0.00010511029988280463,-0.0002796767518642489,0.00017456645198144426,15.42178202644172,1.1797300000000017,-0.0002300000000001745,1.1589299999999971,0.0007429999999999382,1.1484973082756278,0.00035037170099849746
58,2020-10-13,1.1744,1.1813,1.1817,1.1731,-0.58,-0.006899999999999906,0.00019999999999997797,1,0.007322888283378696,2020,10,13,49.52152239046378,0,0,-1.3603608798318234e-05,-0.0003184692967490143,0.00030486568795069606,16.021133590101826,1.179960000000002,-0.00011199999999988997,1.1581869999999972,0.000764000000000209,1.1481469365746293,0.00035239011309240453
59,2020-10-12,1.1813,1.1819,1.1827,1.1786,-0.09,-0.0010999999999998789,-0.006899999999999906,0,0.0034707525607381635,2020,10,12,54.493711514867115,0,0,0.00011310016758847574,-0.0003862172274047245,0.0004993173949932002,16.861980665815427,1.1800720000000018,0.00010400000000010401,1.157422999999997,0.0009139999999998594,1.147794546461537,0.0004497376313887802
60,2020-10-09,1.1824,1.1759,1.1832,1.1753,0.56,0.006599999999999939,-0.0010999999999998789,0,0.006681326116373494,2020,10,9,55.33514915730109,0,0,-0.0002430755161120235,-0.0004971766485143246,0.0002541011324023011,17.366089093503895,1.1799680000000017,9.999999999998899e-05,1.1565089999999971,0.0009239999999999249,1.147344808830148,0.00047053947878983315
61,2020-10-08,1.1758,1.1762,1.1782,1.1732,-0.02,-0.00019999999999997797,0.006599999999999939,1,0.004252423881612429,2020,10,8,51.02464577900764,0,0,-0.0007570923561392995,-0.0005536435668259471,-0.00020344878931335237,17.906205266027257,1.1798680000000017,-0.00017599999999995397,1.1555849999999972,0.0008090000000000597,1.1468742693513583,0.0003882648409214706
62,2020-10-07,1.176,1.1735,1.1783,1.1724,0.22,0.0025999999999999357,-0.00019999999999997797,0,0.005017006802720914,2020,10,7,51.16680008673926,0,0,-0.0008899100488213296,-0.0005084327247563132,-0.00038147732406501643,19.038213707669698,1.1800440000000016,-6.000000000017103e-05,1.1547759999999971,0.0007829999999999782,1.1464860045104368,0.00039616101328276976
63,2020-10-06,1.1734,1.1782,1.1809,1.1731,-0.4,-0.0046999999999999265,0.0025999999999999357,1,0.006647349582410115,2020,10,6,49.426724696513816,0,0,-0.0010581808256071579,-0.0004236599860751984,-0.0006345208395319595,20.251079895143743,1.1801040000000018,4.0000000000040004e-05,1.1539929999999972,0.0008129999999999526,1.146089843497154,0.00036657928191741185
64,2020-10-05,1.1781,1.1716,1.1798,1.1707,0.58,0.006799999999999917,-0.0046999999999999265,0,0.007724301841948804,2020,10,5,52.64843481645799,0,0,-0.0010612093526598532,-0.0002826553550680963,-0.0007785539975917569,21.664619465885607,1.1800640000000018,6.000000000017103e-05,1.1531799999999972,0.0008690000000000087,1.1457232642152366,0.0004345870575137578
65,2020-10-02,1.1713,1.1748,1.1751,1.1695,-0.29,-0.0034000000000000696,0.006799999999999917,1,0.004781012550157986,2020,10,2,47.98874954667454,0,0,-0.0014017446039098491,-0.00010964335560326144,-0.0012921012483065877,23.00336231693182,1.1800040000000016,0.0001180000000000625,1.1523109999999972,0.0008980000000000654,1.1452886771577229,0.00034914527305085485
66,2020-10-01,1.1747,1.1719,1.177,1.1717,0.25,0.0029000000000001247,-0.0034000000000000696,0,0.004511790244317768,2020,10,1,50.34187590992592,0,0,-0.001301494619191379,0.00017749025513153584,-0.0014789848743229149,23.641900934231835,1.1798860000000015,0.00030599999999991745,1.1514129999999971,0.0009429999999999161,1.144939531884672,0.000399469370675698
67,2020-09-30,1.1718,1.1743,1.1756,1.1684,-0.2,-0.0023999999999999577,0.0029000000000001247,1,0.006144393241167327,2020,9,30,48.287184104247544,0,0,-0.0014174306514644908,0.000506153560536628,-0.0019235842120011188,24.63076099592825,1.1795800000000016,0.000300000000000189,1.1504699999999972,0.0009020000000001804,1.1445400625139963,0.00036590520115442615
68,2020-09-29,1.1742,1.1666,1.1746,1.166,0.67,0.007799999999999807,-0.0023999999999999577,0,0.007324135581672768,2020,9,29,49.910817254270135,0,0,-0.0013308162411236335,0.0009336167187590989,-0.0022644329598827326,25.451996695976444,1.1792800000000014,0.00043199999999998795,1.149567999999997,0.0008960000000000079,1.1441741573128419,0.0004030314454652739
69,2020-09-28,1.1664,1.1638,1.1679,1.1615,0.29,0.0034000000000000696,0.007799999999999807,1,0.0054869684499313795,2020,9,28,44.10839131650406,0,0,-0.001389230003454589,0.001436824043177484,-0.002826054046632073,26.16484532574856,1.1788480000000015,0.00043999999999999595,1.148671999999997,0.0008580000000000254,1.1437711258673766,0.000303743276947932
70,2020-09-25,1.163,1.1671,1.1686,1.1612,-0.36,-0.0041999999999999815,0.0034000000000000696,1,0.006362854686156555,2020,9,25,41.2921507496592,0,0,-0.0008705509544457701,0.0020648360535401667,-0.002935387007985937,25.70413499773256,1.1784080000000015,0.00040799999999996395,1.147813999999997,0.0007899999999998464,1.1434673825904287,0.0002621827840212365
71,2020-09-24,1.1672,1.166,1.1688,1.1626,0.11,0.0013000000000000789,-0.0041999999999999815,0,0.005311857436600397,2020,9,24,43.88725962348747,0,0,2.2914592663125788e-05,0.0027171442775370414,-0.0026942296848739156,25.210516789143988,1.1780000000000015,0.0005779999999999674,1.1470239999999972,0.0008399999999999519,1.1432051998064074,0.0003220778549475334
72,2020-09-23,1.1659,1.1708,1.1719,1.1651,-0.4,-0.0047000000000001485,0.0013000000000000789,1,0.005832404151299354,2020,9,23,42.83076292977272,0,0,0.0008038684177749111,0.0033158619852868003,-0.002511993567511889,24.815318789367772,1.1774220000000015,0.0004980000000001095,1.1461839999999972,0.0008649999999998936,1.14288312195146,0.0003089513832019719
73,2020-09-22,1.1706,1.177,1.1774,1.1691,-0.54,-0.006299999999999972,-0.0047000000000001485,0,0.007090381001195945,2020,9,22,45.792008813269085,0,0,0.0018460793133026066,0.00387408277806722,-0.0020280034647646135,24.63199178722355,1.1769240000000014,0.0006199999999998429,1.1453189999999973,0.0008679999999998689,1.142574170568258,0.0003761856299562272
74,2020-09-21,1.1769,1.1848,1.1873,1.1731,-0.57,-0.006799999999999917,-0.006299999999999972,0,0.012065596057439025,2020,9,21,50.21279323713669,0,0,0.00275384356682129,0.0043247502146815785,-0.0015709066478602884,24.84089865818442,1.1763040000000016,0.0008580000000000254,1.1444509999999974,0.0008630000000000582,1.1421979849383017,0.000465798859888622
75,2020-09-18,1.1837,1.1848,1.1871,1.1826,-0.08,-0.001000000000000112,-0.006799999999999917,0,0.0038016389287825873,2020,9,18,55.72959667247031,0,0,0.003370187644353262,0.004673840580872754,-0.001303652936519492,25.50468381621784,1.1754460000000015,0.0010780000000001344,1.1435879999999974,0.0008540000000001324,1.141732186078413,0.0005633263613638029
76,2020-09-17,1.1847,1.1816,1.1854,1.1737,0.28,0.0033000000000000806,-0.001000000000000112,0,0.00987591795391242,2020,9,17,56.59834006830768,0,0,0.0035874928460242206,0.0049635412334326405,-0.00137604838740842,27.162854068213026,1.1743680000000014,0.0011319999999999109,1.1427339999999973,0.0008920000000001149,1.1411688597170493,0.0005843106078249338
77,2020-09-16,1.1814,1.185,1.1883,1.1787,-0.26,-0.0031000000000001027,0.0033000000000000806,1,0.00812595226003033,2020,9,16,54.36831542069359,0,0,0.003743732768794583,0.005269329763967845,-0.001525596995173262,29.01143340449456,1.1732360000000015,0.0009699999999999154,1.1418419999999971,0.0009409999999998586,1.1405845491092244,0.0005478584012186261
